Date,Time,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),terrestrial_radiation (W/m²),pressure_msl (hPa),soil_temperature_0_to_7cm (°C),I_CO,I_NMHC,I_C6H6,I_NOx,I_NO2,AQI,datetime
17/06/2004,13.00.00,1.8,0.0,9.4,221.83999999999997,103.0,29.4,32.9,1.3244,0.0,91,4.2,1200.9,1008.0,26.4,18.0,0.0,144.12,104.39092024539877,52.67045454545455,144.12,2004-06-17 13:00:00
17/06/2004,14.00.00,1.7,0.0,9.8,225.6,106.0,31.3,28.7,1.2885,0.0,76,4.6,1092.8,1007.5,26.4,17.0,0.0,148.04000000000002,104.76768916155419,54.34090909090909,148.04000000000002,2004-06-17 14:00:00
17/06/2004,15.00.00,1.8,0.0,9.5,235.0,107.0,31.5,28.7,1.3058,0.0,65,7.0,934.2,1006.8,25.9,18.0,0.0,145.1,105.70961145194273,54.89772727272727,145.1,2004-06-17 15:00:00
17/06/2004,16.00.00,1.7,0.0,9.5,219.95999999999998,102.0,30.9,30.3,1.3306,0.0,56,8.6,735.8,1006.6,25.0,17.0,0.0,145.1,104.20253578732107,52.11363636363637,145.1,2004-06-17 16:00:00
17/06/2004,17.00.00,2.8,0.0,15.4,312.08,124.0,31.4,30.3,1.3689,0.0,61,8.7,511.3,1006.2,24.0,28.0,0.0,168.64,113.43337423312883,64.36363636363636,168.64,2004-06-17 17:00:00
17/06/2004,18.00.00,3.6,0.0,19.4,338.4,133.0,30.7,31.4,1.3686,0.0,23,7.4,275.9,1005.9,23.2,36.0,0.0,181.70666666666665,116.07075664621676,69.375,181.70666666666665,2004-06-17 18:00:00
17/06/2004,19.00.00,3.3,0.0,16.5,323.35999999999996,125.0,29.0,33.4,1.3169,0.0,10,9.7,68.6,1006.0,22.0,33.0,0.0,172.23333333333335,114.56368098159508,64.92045454545455,172.23333333333335,2004-06-17 19:00:00
17/06/2004,20.00.00,2.9,0.0,14.3,300.79999999999995,124.0,27.3,37.5,1.342,0.0,0,9.3,0.0,1006.2,21.0,29.0,0.0,165.04666666666668,112.30306748466258,64.36363636363636,165.04666666666668,2004-06-17 20:00:00
17/06/2004,21.00.00,1.7,0.0,8.2,193.64,97.0,25.8,40.9,1.3389,0.0,1,7.9,0.0,1006.4,20.3,17.0,0.0,132.35999999999999,101.56515337423313,48.5,132.35999999999999,2004-06-17 21:00:00
17/06/2004,22.00.00,1.7,0.0,8.7,163.56,94.0,25.2,43.0,1.358,0.0,1,7.6,0.0,1007.0,19.6,17.0,0.0,137.26,86.39136363636364,47.0,137.26,2004-06-17 22:00:00
17/06/2004,23.00.00,2.8,0.0,15.2,276.35999999999996,120.0,24.6,45.8,1.394,0.0,0,7.1,0.0,1006.5,19.0,28.0,0.0,167.98666666666668,109.85406952965235,62.13636363636363,167.98666666666668,2004-06-17 23:00:00
18/06/2004,00.00.00,1.8,0.0,10.6,225.6,105.0,24.0,47.3,1.3914,0.0,0,6.4,0.0,1006.4,18.4,18.0,0.0,152.96,104.76768916155419,53.78409090909091,152.96,2004-06-18 00:00:00
18/06/2004,01.00.00,1.0,0.0,6.0,118.44,81.0,23.5,48.3,1.3777,0.0,0,6.8,0.0,1006.0,17.8,10.0,0.0,110.8,61.26772727272727,40.5,110.8,2004-06-18 01:00:00
18/06/2004,02.00.00,0.5,0.0,3.1,56.4,43.0,24.0,45.8,1.3467,0.0,0,7.2,0.0,1005.9,17.3,5.0,0.0,68.96666666666667,28.2,21.5,68.96666666666667,2004-06-18 02:00:00
18/06/2004,03.00.00,0.4,0.0,2.5,0.0,0.0,22.2,50.7,1.3405,0.0,0,6.6,0.0,1005.7,16.9,4.0,0.0,59.166666666666664,0.0,0.0,59.166666666666664,2004-06-18 03:00:00
18/06/2004,04.00.00,0.3,0.0,1.8,35.72,32.0,22.8,48.1,1.3184,0.0,0,6.1,27.6,1005.7,16.6,3.0,0.0,45.0,17.86,16.0,45.0,2004-06-18 04:00:00
18/06/2004,05.00.00,0.4,0.0,2.6,50.76,36.0,21.9,50.1,1.3002,0.0,0,8.1,190.6,1005.9,17.1,4.0,0.0,60.8,25.38,18.0,60.8,2004-06-18 05:00:00
18/06/2004,06.00.00,0.8,0.0,6.5,122.19999999999999,59.0,20.4,54.1,1.28,0.0,0,7.3,426.0,1005.9,19.0,8.0,0.0,115.7,63.36136363636363,29.5,115.7,2004-06-18 06:00:00
18/06/2004,07.00.00,2.2,0.0,14.5,317.71999999999997,92.0,20.8,52.6,1.2758,0.0,0,7.2,656.3,1006.1,21.2,22.0,0.0,165.7,113.99852760736196,46.0,165.7,2004-06-18 07:00:00
18/06/2004,08.00.00,4.4,0.0,28.8,458.71999999999997,121.0,22.8,47.9,1.3156,0.0,0,6.9,865.8,1005.8,23.3,44.0,0.0,238.62,128.12736196319017,62.69318181818181,238.62,2004-06-18 08:00:00
18/06/2004,09.00.00,3.7,0.0,21.3,515.12,151.0,25.2,42.9,1.3552,0.0,0,6.4,1040.3,1005.9,25.3,37.0,0.0,187.91333333333333,133.77889570552148,79.39772727272727,187.91333333333333,2004-06-18 09:00:00
18/06/2004,10.00.00,2.5,0.0,14.9,379.76,142.0,29.3,34.8,1.397,0.0,0,4.6,1167.8,1005.8,27.0,25.0,0.0,167.00666666666666,120.21521472392638,74.38636363636363,167.00666666666666,2004-06-18 10:00:00
18/06/2004,11.00.00,2.5,0.0,15.6,349.68,141.0,33.3,27.8,1.4013,0.0,0,7.0,1239.7,1005.5,28.2,25.0,0.0,169.29333333333332,117.20106339468302,73.82954545454545,169.29333333333332,2004-06-18 11:00:00
18/06/2004,12.00.00,2.3,0.0,14.3,287.64,129.0,34.9,24.9,1.363,0.0,0,9.7,1251.1,1005.3,29.0,23.0,0.0,165.04666666666668,110.9843762781186,67.14772727272727,165.04666666666668,2004-06-18 12:00:00
18/06/2004,13.00.00,2.0,0.0,12.6,210.56,106.0,36.1,22.7,1.3324,0.0,0,13.0,1201.1,1005.0,29.1,20.0,0.0,159.49333333333334,103.26061349693252,54.34090909090909,159.49333333333334,2004-06-18 13:00:00
18/06/2004,14.00.00,2.0,0.0,13.4,219.95999999999998,125.0,37.6,21.1,1.3478,0.0,0,15.6,1093.3,1005.1,28.8,20.0,0.0,162.10666666666665,104.20253578732107,64.92045454545455,162.10666666666665,2004-06-18 14:00:00
18/06/2004,15.00.00,2.1,0.0,12.6,204.92,126.0,37.3,21.9,1.3761,0.0,4,16.0,934.9,1005.3,28.0,21.0,0.0,159.49333333333334,102.69546012269939,65.47727272727272,159.49333333333334,2004-06-18 15:00:00
18/06/2004,16.00.00,2.4,0.0,14.8,250.04,147.0,37.2,21.6,1.3514,0.0,6,14.6,736.8,1005.4,27.0,24.0,0.0,166.68,107.21668711656442,77.17045454545455,166.68,2004-06-18 16:00:00
18/06/2004,17.00.00,3.1,0.0,18.6,347.79999999999995,180.0,35.6,23.4,1.341,0.0,4,10.7,512.4,1005.6,25.8,31.0,0.0,179.09333333333333,117.01267893660531,95.54545454545453,179.09333333333333,2004-06-18 17:00:00
18/06/2004,18.00.00,2.9,0.0,16.7,313.96,164.0,33.1,24.3,1.2087,0.0,5,5.4,277.0,1005.5,24.4,29.0,0.0,172.88666666666666,113.62175869120654,86.63636363636363,172.88666666666666,2004-06-18 18:00:00
18/06/2004,19.00.00,3.5,0.0,20.8,409.84,180.0,30.5,29.5,1.2635,0.0,2,4.4,69.2,1005.7,22.8,35.0,0.0,186.28,123.22936605316973,95.54545454545453,186.28,2004-06-18 19:00:00
18/06/2004,20.00.00,2.9,0.0,16.0,321.47999999999996,153.0,28.7,35.8,1.3834,0.0,1,4.7,0.0,1006.1,21.4,29.0,0.0,170.6,114.37529652351738,80.51136363636363,170.6,2004-06-18 20:00:00
18/06/2004,21.00.00,1.5,0.0,7.6,146.64,105.0,26.6,42.2,1.4452,0.0,0,5.4,0.0,1006.6,20.1,15.0,0.0,126.47999999999999,76.97,53.78409090909091,126.47999999999999,2004-06-18 21:00:00
18/06/2004,22.00.00,1.7,0.0,10.2,157.92,98.0,25.2,46.6,1.4733,0.0,1,6.5,0.0,1006.7,19.2,17.0,0.0,151.65333333333334,83.25090909090909,49.0,151.65333333333334,2004-06-18 22:00:00
18/06/2004,23.00.00,2.2,0.0,13.8,206.79999999999998,107.0,24.7,47.7,1.4649,0.0,6,6.9,0.0,1006.7,18.4,22.0,0.0,163.41333333333333,102.8838445807771,54.89772727272727,163.41333333333333,2004-06-18 23:00:00
19/06/2004,00.00.00,1.6,0.0,10.4,163.56,87.0,24.4,47.4,1.4301,0.0,0,6.0,0.0,1006.8,17.8,16.0,0.0,152.30666666666667,86.39136363636364,43.5,152.30666666666667,2004-06-19 00:00:00
19/06/2004,01.00.00,1.0,0.0,6.5,109.03999999999999,80.0,23.3,49.9,1.4135,0.0,3,5.6,0.0,1006.6,17.3,10.0,0.0,115.7,56.03363636363636,40.0,115.7,2004-06-19 01:00:00
19/06/2004,02.00.00,0.6,0.0,4.3,73.32,62.0,23.8,47.3,1.3783,0.0,0,5.7,0.0,1006.9,16.9,6.0,0.0,88.56666666666666,36.66,31.0,88.56666666666666,2004-06-19 02:00:00
19/06/2004,03.00.00,0.6,0.0,3.4,0.0,0.0,22.9,50.2,1.3808,0.0,1,6.3,0.0,1006.8,16.5,6.0,0.0,73.86666666666666,0.0,0.0,73.86666666666666,2004-06-19 03:00:00
19/06/2004,04.00.00,0.6,0.0,3.9,71.44,54.0,21.2,55.0,1.3689,0.0,3,5.2,27.3,1006.9,16.3,6.0,0.0,82.03333333333333,35.72,27.0,82.03333333333333,2004-06-19 04:00:00
19/06/2004,05.00.00,0.5,0.0,3.0,77.08,56.0,21.7,52.6,1.35,0.0,2,8.0,189.9,1007.0,17.1,5.0,0.0,67.33333333333333,38.54,28.0,67.33333333333333,2004-06-19 05:00:00
19/06/2004,06.00.00,0.5,0.0,3.2,88.36,62.0,22.8,48.9,1.3424,0.0,1,7.4,425.3,1006.9,19.5,5.0,0.0,70.6,44.18,31.0,70.6,2004-06-19 06:00:00
19/06/2004,07.00.00,0.9,0.0,5.6,135.35999999999999,72.0,23.5,47.6,1.3611,0.0,9,10.4,655.6,1007.2,21.4,9.0,0.0,106.88,70.68909090909091,36.0,106.88,2004-06-19 07:00:00
19/06/2004,08.00.00,1.4,0.0,9.1,188.0,86.0,24.6,44.9,1.3661,0.0,28,13.1,865.1,1007.3,23.2,14.0,0.0,141.18,100.0,43.0,141.18,2004-06-19 08:00:00
19/06/2004,09.00.00,1.6,0.0,9.7,195.51999999999998,99.0,27.0,39.9,1.402,0.0,84,14.8,1039.7,1007.3,24.8,16.0,0.0,147.06,101.75353783231084,49.5,147.06,2004-06-19 09:00:00
19/06/2004,10.00.00,1.6,0.0,8.6,204.92,98.0,29.3,35.9,1.4411,0.0,95,14.1,1167.4,1007.3,26.1,16.0,0.0,136.28,102.69546012269939,49.0,136.28,2004-06-19 10:00:00
19/06/2004,11.00.00,1.7,0.0,9.6,193.64,102.0,31.2,32.4,1.4517,0.0,93,15.9,1239.5,1007.4,27.0,17.0,0.0,146.07999999999998,101.56515337423313,52.11363636363637,146.07999999999998,2004-06-19 11:00:00
19/06/2004,12.00.00,1.7,0.0,9.8,141.0,84.0,34.4,26.6,1.423,0.0,87,17.5,1251.1,1007.2,27.4,17.0,0.0,148.04000000000002,73.82954545454545,42.0,148.04000000000002,2004-06-19 12:00:00
19/06/2004,13.00.00,1.5,0.0,10.3,135.35999999999999,83.0,36.1,22.1,1.3004,0.0,92,18.0,1201.4,1007.1,27.6,15.0,0.0,151.98,70.68909090909091,41.5,151.98,2004-06-19 13:00:00
19/06/2004,14.00.00,1.2,0.0,0.0,105.28,68.0,-200.0,-200.0,-200.0,0.0,99,17.7,1093.7,1007.1,27.7,12.0,0.0,0.0,53.94,34.0,53.94,2004-06-19 14:00:00
19/06/2004,15.00.00,1.2,0.0,0.0,95.88,63.0,-200.0,-200.0,-200.0,0.0,100,16.0,935.6,1007.0,27.3,12.0,0.0,0.0,47.94,31.5,47.94,2004-06-19 15:00:00
19/06/2004,16.00.00,1.1,0.0,0.0,97.75999999999999,65.0,-200.0,-200.0,-200.0,0.0,100,14.8,737.6,1006.7,26.5,11.0,0.0,0.0,48.879999999999995,32.5,48.879999999999995,2004-06-19 16:00:00
19/06/2004,17.00.00,1.0,0.0,0.0,86.47999999999999,63.0,-200.0,-200.0,-200.0,0.0,100,13.3,513.3,1006.6,25.2,10.0,0.0,0.0,43.239999999999995,31.5,43.239999999999995,2004-06-19 17:00:00
19/06/2004,18.00.00,1.1,0.0,0.0,82.72,56.0,-200.0,-200.0,-200.0,0.0,100,11.2,278.0,1006.7,23.9,11.0,0.0,0.0,41.36,28.0,41.36,2004-06-19 18:00:00
19/06/2004,19.00.00,1.6,0.0,0.0,135.35999999999999,77.0,-200.0,-200.0,-200.0,0.0,100,8.5,69.7,1006.7,22.7,16.0,0.0,0.0,70.68909090909091,38.5,70.68909090909091,2004-06-19 19:00:00
19/06/2004,20.00.00,1.7,0.0,0.0,165.44,91.0,-200.0,-200.0,-200.0,0.0,100,8.0,0.0,1007.1,21.8,17.0,0.0,0.0,87.43818181818182,45.5,87.43818181818182,2004-06-19 20:00:00
19/06/2004,21.00.00,1.4,0.0,0.0,105.28,70.0,-200.0,-200.0,-200.0,0.0,100,7.8,0.0,1006.8,21.1,14.0,0.0,0.0,53.94,35.0,53.94,2004-06-19 21:00:00
19/06/2004,22.00.00,1.7,0.0,0.0,154.16,95.0,-200.0,-200.0,-200.0,0.0,100,9.2,0.0,1006.6,20.6,17.0,0.0,0.0,81.15727272727273,47.5,81.15727272727273,2004-06-19 22:00:00
19/06/2004,23.00.00,2.4,0.0,0.0,235.0,113.0,-200.0,-200.0,-200.0,0.0,88,8.7,0.0,1006.7,20.2,24.0,0.0,0.0,105.70961145194273,58.23863636363636,105.70961145194273,2004-06-19 23:00:00
20/06/2004,00.00.00,2.3,0.0,0.0,270.71999999999997,109.0,-200.0,-200.0,-200.0,0.0,97,9.7,0.0,1006.8,19.9,23.0,0.0,0.0,109.28891615541922,56.01136363636363,109.28891615541922,2004-06-20 00:00:00
20/06/2004,01.00.00,1.2,0.0,0.0,101.52,65.0,-200.0,-200.0,-200.0,0.0,100,10.2,0.0,1006.1,19.6,12.0,0.0,0.0,51.846363636363634,32.5,51.846363636363634,2004-06-20 01:00:00
20/06/2004,02.00.00,1.0,0.0,0.0,90.24,60.0,-200.0,-200.0,-200.0,0.0,99,9.9,0.0,1005.4,19.5,10.0,0.0,0.0,45.12,30.0,45.12,2004-06-20 02:00:00
20/06/2004,03.00.00,1.4,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,0.0,97,4.4,0.0,1005.2,19.4,14.0,0.0,0.0,0.0,0.0,14.0,2004-06-20 03:00:00
20/06/2004,04.00.00,0.0,0.0,0.0,77.08,62.0,-200.0,-200.0,-200.0,0.0,91,1.5,27.0,1005.1,19.2,0.0,0.0,0.0,38.54,31.0,38.54,2004-06-20 04:00:00
20/06/2004,05.00.00,1.0,0.0,0.0,75.19999999999999,60.0,-200.0,-200.0,-200.0,0.0,66,1.9,189.2,1005.2,19.5,10.0,0.0,0.0,37.599999999999994,30.0,37.599999999999994,2004-06-20 05:00:00
20/06/2004,06.00.00,0.9,0.0,0.0,90.24,65.0,-200.0,-200.0,-200.0,0.0,31,7.4,424.5,1005.3,21.5,9.0,0.0,0.0,45.12,32.5,45.12,2004-06-20 06:00:00
20/06/2004,07.00.00,0.8,0.0,0.0,82.72,55.0,-200.0,-200.0,-200.0,0.0,18,10.5,654.8,1005.4,22.7,8.0,0.0,0.0,41.36,27.5,41.36,2004-06-20 07:00:00
20/06/2004,08.00.00,1.0,0.0,0.0,110.91999999999999,66.0,-200.0,-200.0,-200.0,0.0,41,13.8,864.4,1005.5,24.0,10.0,0.0,0.0,57.080454545454536,33.0,57.080454545454536,2004-06-20 08:00:00
20/06/2004,09.00.00,1.2,0.0,0.0,110.91999999999999,67.0,-200.0,-200.0,-200.0,0.0,29,15.0,1039.1,1005.4,25.2,12.0,0.0,0.0,57.080454545454536,33.5,57.080454545454536,2004-06-20 09:00:00
20/06/2004,10.00.00,1.2,0.0,0.0,99.64,64.0,-200.0,-200.0,-200.0,0.0,44,13.4,1166.9,1005.0,26.3,12.0,0.0,0.0,49.82,32.0,49.82,2004-06-20 10:00:00
20/06/2004,11.00.00,1.0,0.0,0.0,78.96,59.0,-200.0,-200.0,-200.0,0.1,18,12.8,1239.2,1005.4,26.9,10.0,0.0,0.0,39.48,29.5,39.48,2004-06-20 11:00:00
20/06/2004,12.00.00,1.0,0.0,0.0,80.83999999999999,59.0,-200.0,-200.0,-200.0,0.2,61,16.6,1251.0,1005.0,27.6,10.0,0.0,0.0,40.419999999999995,29.5,40.419999999999995,2004-06-20 12:00:00
20/06/2004,13.00.00,0.6,0.0,0.0,43.239999999999995,36.0,-200.0,-200.0,-200.0,2.9,47,17.9,1201.5,1004.9,27.2,6.0,0.0,0.0,21.619999999999997,18.0,21.619999999999997,2004-06-20 13:00:00
20/06/2004,14.00.00,0.7,0.0,0.0,41.36,35.0,-200.0,-200.0,-200.0,0.0,50,13.7,1094.2,1005.6,26.7,7.0,0.0,0.0,20.68,17.5,20.68,2004-06-20 14:00:00
20/06/2004,15.00.00,0.8,0.0,0.0,69.56,54.0,-200.0,-200.0,-200.0,0.3,15,14.5,936.2,1005.6,26.4,8.0,0.0,0.0,34.78,27.0,34.78,2004-06-20 15:00:00
20/06/2004,16.00.00,1.1,0.0,0.0,99.64,71.0,-200.0,-200.0,-200.0,0.0,12,14.8,738.4,1005.7,25.5,11.0,0.0,0.0,49.82,35.5,49.82,2004-06-20 16:00:00
20/06/2004,17.00.00,1.4,0.0,0.0,127.83999999999999,86.0,-200.0,-200.0,-200.0,0.0,1,12.0,514.2,1006.2,24.5,14.0,0.0,0.0,66.50181818181818,43.0,66.50181818181818,2004-06-20 17:00:00
20/06/2004,18.00.00,2.8,0.0,0.0,235.0,114.0,-200.0,-200.0,-200.0,0.0,1,9.7,279.0,1006.9,23.3,28.0,0.0,0.0,105.70961145194273,58.79545454545455,105.70961145194273,2004-06-20 18:00:00
20/06/2004,19.00.00,2.5,0.0,0.0,180.48,105.0,-200.0,-200.0,-200.0,0.0,3,5.6,70.2,1007.8,22.0,25.0,0.0,0.0,95.81272727272727,53.78409090909091,95.81272727272727,2004-06-20 19:00:00
20/06/2004,20.00.00,1.6,0.0,0.0,141.0,87.0,-200.0,-200.0,-200.0,0.0,33,5.0,0.0,1008.9,21.0,16.0,0.0,0.0,73.82954545454545,43.5,73.82954545454545,2004-06-20 20:00:00
20/06/2004,21.00.00,1.4,0.0,0.0,139.12,85.0,-200.0,-200.0,-200.0,0.0,30,6.2,0.0,1009.2,20.4,14.0,0.0,0.0,72.78272727272727,42.5,72.78272727272727,2004-06-20 21:00:00
20/06/2004,22.00.00,2.3,0.0,0.0,172.95999999999998,91.0,-200.0,-200.0,-200.0,0.0,36,5.8,0.0,1009.7,19.8,23.0,0.0,0.0,91.62545454545453,45.5,91.62545454545453,2004-06-20 22:00:00
20/06/2004,23.00.00,4.2,0.0,0.0,255.67999999999998,108.0,-200.0,-200.0,-200.0,0.0,27,5.4,0.0,1010.1,19.3,42.0,0.0,0.0,107.78184049079755,55.45454545454545,107.78184049079755,2004-06-20 23:00:00
21/06/2004,00.00.00,3.0,0.0,0.0,223.72,99.0,-200.0,-200.0,-200.0,0.0,18,5.7,0.0,1010.2,18.8,30.0,0.0,0.0,104.57930470347648,49.5,104.57930470347648,2004-06-21 00:00:00
21/06/2004,01.00.00,2.2,0.0,0.0,142.88,83.0,-200.0,-200.0,-200.0,0.0,10,5.4,0.0,1010.5,18.1,22.0,0.0,0.0,74.87636363636364,41.5,74.87636363636364,2004-06-21 01:00:00
21/06/2004,02.00.00,0.6,0.0,0.0,39.48,36.0,-200.0,-200.0,-200.0,0.0,8,5.0,0.0,1010.7,17.6,6.0,0.0,0.0,19.74,18.0,19.74,2004-06-21 02:00:00
21/06/2004,03.00.00,0.3,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,0.0,7,5.0,0.0,1011.1,17.2,3.0,0.0,0.0,0.0,0.0,3.0,2004-06-21 03:00:00
21/06/2004,04.00.00,0.3,0.0,1.5,28.2,24.0,18.9,55.2,1.1895,0.0,4,5.1,26.6,1011.7,16.9,3.0,0.0,37.5,14.1,12.0,37.5,2004-06-21 04:00:00
21/06/2004,05.00.00,0.5,0.0,3.5,97.75999999999999,43.0,18.2,57.6,1.193,0.0,7,6.7,188.4,1011.9,17.6,5.0,0.0,75.5,48.879999999999995,21.5,75.5,2004-06-21 05:00:00
21/06/2004,06.00.00,1.3,0.0,8.3,159.79999999999998,64.0,18.6,56.0,1.1865,0.0,11,8.5,423.6,1012.5,19.9,13.0,0.0,133.34,84.29772727272726,32.0,133.34,2004-06-21 06:00:00
21/06/2004,07.00.00,2.5,0.0,17.3,332.76,91.0,20.8,48.0,1.1702,0.0,39,13.0,653.9,1013.4,21.3,25.0,0.0,174.84666666666666,115.50560327198363,45.5,174.84666666666666,2004-06-21 07:00:00
21/06/2004,08.00.00,3.7,0.0,23.3,436.15999999999997,109.0,23.3,38.6,1.0919,0.0,27,13.6,863.6,1013.8,22.3,37.0,0.0,194.44666666666666,125.86674846625766,56.01136363636363,194.44666666666666,2004-06-21 08:00:00
21/06/2004,09.00.00,2.5,0.0,13.8,377.88,110.0,25.1,32.4,1.017,0.0,32,13.1,1038.4,1014.6,23.9,25.0,0.0,163.41333333333333,120.02683026584867,56.56818181818182,163.41333333333333,2004-06-21 09:00:00
21/06/2004,10.00.00,1.8,0.0,10.2,251.92,111.0,27.8,25.8,0.9473,0.0,44,13.6,1166.4,1015.0,24.7,18.0,0.0,151.65333333333334,107.40507157464212,57.125,151.65333333333334,2004-06-21 10:00:00
21/06/2004,11.00.00,1.5,0.0,7.9,195.51999999999998,106.0,29.6,21.0,0.8548,0.0,43,13.6,1238.9,1015.3,25.8,15.0,0.0,129.42000000000002,101.75353783231084,54.34090909090909,129.42000000000002,2004-06-21 11:00:00
21/06/2004,12.00.00,1.5,0.0,8.8,167.32,104.0,30.2,18.0,0.7613,0.0,17,14.8,1250.9,1015.6,26.6,15.0,0.0,138.24,88.48499999999999,53.22727272727273,138.24,2004-06-21 12:00:00
21/06/2004,13.00.00,1.2,0.0,7.2,124.08,76.0,30.1,18.5,0.7747,0.0,11,15.5,1201.7,1015.7,27.0,12.0,0.0,122.56,64.40818181818182,38.0,122.56,2004-06-21 13:00:00
21/06/2004,14.00.00,1.4,0.0,8.3,159.79999999999998,84.0,29.5,19.4,0.7872,0.0,8,14.8,1094.5,1016.1,26.6,14.0,0.0,133.34,84.29772727272726,42.0,133.34,2004-06-21 14:00:00
21/06/2004,15.00.00,1.6,0.0,9.6,197.39999999999998,102.0,31.1,18.2,0.8079,0.0,0,13.4,936.7,1016.2,26.1,16.0,0.0,146.07999999999998,101.94192229038855,52.11363636363637,146.07999999999998,2004-06-21 15:00:00
21/06/2004,16.00.00,1.6,0.0,9.0,186.11999999999998,102.0,30.3,19.0,0.8103,0.0,0,11.4,739.1,1016.4,25.3,16.0,0.0,140.2,98.9531818181818,52.11363636363637,140.2,2004-06-21 16:00:00
21/06/2004,17.00.00,2.2,0.0,12.4,248.16,124.0,30.1,19.3,0.8083,0.0,0,10.3,515.0,1016.4,24.3,22.0,0.0,158.84,107.02830265848671,64.36363636363636,158.84,2004-06-21 17:00:00
21/06/2004,18.00.00,3.0,0.0,15.3,349.68,147.0,28.6,22.3,0.859,0.0,0,9.2,279.8,1016.6,23.0,30.0,0.0,168.31333333333333,117.20106339468302,77.17045454545455,168.31333333333333,2004-06-21 18:00:00
21/06/2004,19.00.00,3.0,0.0,16.1,327.12,138.0,26.1,28.3,0.9407,0.0,0,6.0,70.6,1017.2,21.5,30.0,0.0,170.92666666666668,114.94044989775051,72.1590909090909,170.92666666666668,2004-06-21 19:00:00
21/06/2004,20.00.00,2.7,0.0,14.1,280.12,126.0,24.5,35.7,1.0807,0.0,30,6.2,0.0,1017.9,20.4,27.0,0.0,164.39333333333335,110.23083844580778,65.47727272727272,164.39333333333335,2004-06-21 20:00:00
21/06/2004,21.00.00,2.1,0.0,11.4,214.32,112.0,23.1,41.5,1.1582,0.0,64,6.5,0.0,1018.4,19.4,21.0,0.0,155.57333333333332,103.63738241308793,57.68181818181818,155.57333333333332,2004-06-21 21:00:00
21/06/2004,22.00.00,1.6,0.0,9.5,172.95999999999998,95.0,21.8,46.3,1.1913,0.0,86,6.2,0.0,1019.3,18.5,16.0,0.0,145.1,91.62545454545453,47.5,145.1,2004-06-21 22:00:00
21/06/2004,23.00.00,1.3,0.0,7.4,141.0,80.0,20.9,48.9,1.1945,0.0,40,4.8,0.0,1019.5,17.8,13.0,0.0,124.52000000000001,73.82954545454545,40.0,124.52000000000001,2004-06-21 23:00:00
22/06/2004,00.00.00,1.1,0.0,6.4,139.12,79.0,20.5,49.9,1.1903,0.0,17,2.5,0.0,1019.7,17.2,11.0,0.0,114.72,72.78272727272727,39.5,114.72,2004-06-22 00:00:00
22/06/2004,01.00.00,0.7,0.0,4.1,65.8,49.0,20.0,50.9,1.1794,0.0,34,2.3,0.0,1019.5,16.8,7.0,0.0,85.29999999999998,32.9,24.5,85.29999999999998,2004-06-22 01:00:00
22/06/2004,02.00.00,0.4,0.0,1.9,41.36,36.0,22.1,44.3,1.1665,0.0,53,2.2,0.0,1019.5,16.4,4.0,0.0,47.5,20.68,18.0,47.5,2004-06-22 02:00:00
22/06/2004,03.00.00,0.2,0.0,1.4,0.0,0.0,21.0,47.5,1.1666,0.0,87,2.7,0.0,1019.9,16.1,2.0,0.0,35.0,0.0,0.0,35.0,2004-06-22 03:00:00
22/06/2004,04.00.00,0.2,0.0,1.2,45.12,40.0,19.8,50.3,1.1444,0.0,65,3.6,26.2,1019.7,15.8,2.0,0.0,30.0,22.56,20.0,30.0,2004-06-22 04:00:00
22/06/2004,05.00.00,0.3,0.0,2.2,56.4,37.0,19.0,52.8,1.1489,0.0,33,4.3,187.4,1019.8,16.6,3.0,0.0,54.266666666666666,28.2,18.5,54.266666666666666,2004-06-22 05:00:00
22/06/2004,06.00.00,0.9,0.0,6.4,174.84,67.0,17.8,56.5,1.1375,0.0,23,2.2,422.6,1019.9,19.2,9.0,0.0,114.72,92.67227272727273,33.5,114.72,2004-06-22 06:00:00
22/06/2004,07.00.00,3.1,0.0,18.5,624.16,106.0,18.2,55.8,1.1529,0.0,38,0.8,652.9,1020.3,21.3,31.0,0.0,178.76666666666665,144.70519427402863,54.34090909090909,178.76666666666665,2004-06-22 07:00:00
22/06/2004,08.00.00,5.0,0.0,30.2,727.56,134.0,20.6,47.7,1.1448,0.0,87,2.5,862.7,1020.2,23.3,50.0,0.0,252.48,155.55411764705883,69.93181818181819,252.48,2004-06-22 08:00:00
22/06/2004,09.00.00,2.8,0.0,14.2,501.96,123.0,22.8,41.9,1.1496,0.0,32,5.4,1037.7,1020.3,25.1,28.0,0.0,164.72,132.4602044989775,63.80681818181818,164.72,2004-06-22 09:00:00
22/06/2004,10.00.00,2.8,0.0,14.3,505.71999999999997,136.0,27.1,31.7,1.1147,0.0,0,5.5,1165.8,1020.2,26.5,28.0,0.0,165.04666666666668,132.83697341513292,71.04545454545455,165.04666666666668,2004-06-22 10:00:00
22/06/2004,11.00.00,2.1,0.0,12.6,362.84,109.0,30.4,26.4,1.131,0.0,6,7.6,1238.5,1020.0,27.5,21.0,0.0,159.49333333333334,118.51975460122699,56.01136363636363,159.49333333333334,2004-06-22 11:00:00
